OTU	Test-Statistic	P	FDR_P	Bonferroni_P	0_mean	168_mean	140_mean	84_mean	112_mean	taxonomy
New.CleanUp.ReferenceOTU530	2.63337053571	0.62092320528	0.70647906686	1.0	0.0	0.142857142857	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU541	2.63337053571	0.62092320528	0.70647906686	1.0	0.142857142857	0.0	0.125	0.0	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
New.CleanUp.ReferenceOTU682	2.63337053571	0.62092320528	0.70647906686	1.0	0.0	0.142857142857	0.0	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
New.CleanUp.ReferenceOTU683	2.63337053571	0.62092320528	0.70647906686	1.0	0.0	0.142857142857	0.0	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
New.CleanUp.ReferenceOTU695	2.63337053571	0.62092320528	0.70647906686	1.0	0.0	0.142857142857	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
New.CleanUp.ReferenceOTU749	2.63337053571	0.62092320528	0.70647906686	1.0	0.142857142857	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__; s__
New.CleanUp.ReferenceOTU967	2.63337053571	0.62092320528	0.70647906686	1.0	0.142857142857	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
New.CleanUp.ReferenceOTU1180	2.63337053571	0.62092320528	0.70647906686	1.0	0.142857142857	0.0	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU1467	2.63337053571	0.62092320528	0.70647906686	1.0	0.0	0.142857142857	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
New.CleanUp.ReferenceOTU1470	2.63337053571	0.62092320528	0.70647906686	1.0	0.0	0.142857142857	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium; s__
New.CleanUp.ReferenceOTU1748	2.63337053571	0.62092320528	0.70647906686	1.0	0.0	0.142857142857	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
New.CleanUp.ReferenceOTU1813	2.63337053571	0.62092320528	0.70647906686	1.0	0.142857142857	0.0	0.0	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU1826	2.63337053571	0.62092320528	0.70647906686	1.0	0.142857142857	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU2321	2.63337053571	0.62092320528	0.70647906686	1.0	0.0	0.142857142857	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU2353	2.63337053571	0.62092320528	0.70647906686	1.0	0.0	0.142857142857	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
New.CleanUp.ReferenceOTU2466	2.63337053571	0.62092320528	0.70647906686	1.0	0.0	0.142857142857	0.0	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__
New.CleanUp.ReferenceOTU2515	2.63337053571	0.62092320528	0.70647906686	1.0	0.0	0.142857142857	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
New.CleanUp.ReferenceOTU2671	2.63337053571	0.62092320528	0.70647906686	1.0	0.0	0.142857142857	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU2755	2.63337053571	0.62092320528	0.70647906686	1.0	0.0	0.142857142857	0.0	0.125	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae
198151	2.61661255411	0.623883120623	0.70647906686	1.0	0.142857142857	0.0	0.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1108343	2.61661255411	0.623883120623	0.70647906686	1.0	0.0	0.142857142857	0.25	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
942852	2.61661255411	0.623883120623	0.70647906686	1.0	0.0	0.142857142857	0.0	0.25	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
988375	2.61661255411	0.623883120623	0.70647906686	1.0	0.0	0.142857142857	0.25	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__
216599	2.61661255411	0.623883120623	0.70647906686	1.0	0.142857142857	0.0	0.0	0.25	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
415160	2.61661255411	0.623883120623	0.70647906686	1.0	0.0	0.142857142857	0.25	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
403318	2.61661255411	0.623883120623	0.70647906686	1.0	0.0	0.142857142857	0.375	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
4296080	2.61661255411	0.623883120623	0.70647906686	1.0	0.142857142857	0.0	0.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
351979	2.61661255411	0.623883120623	0.70647906686	1.0	0.0	0.142857142857	0.25	0.0	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
198866	2.61661255411	0.623883120623	0.70647906686	1.0	0.0	1.57142857143	2.375	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
579328	2.61661255411	0.623883120623	0.70647906686	1.0	0.0	0.285714285714	0.0	0.375	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylotenera; s__mobilis
731707	2.61661255411	0.623883120623	0.70647906686	1.0	0.142857142857	0.0	0.0	0.625	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
532336	2.61661255411	0.623883120623	0.70647906686	1.0	0.0	0.142857142857	0.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__
529789	2.61661255411	0.623883120623	0.70647906686	1.0	0.0	0.285714285714	0.875	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
New.CleanUp.ReferenceOTU262	2.61661255411	0.623883120623	0.70647906686	1.0	0.0	0.142857142857	0.0	0.25	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__cinerea
New.CleanUp.ReferenceOTU2731	2.61661255411	0.623883120623	0.70647906686	1.0	0.0	0.142857142857	0.0	0.375	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU2814	2.61661255411	0.623883120623	0.70647906686	1.0	0.0	0.142857142857	0.0	0.5	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
706432	2.58864795918	0.628835400001	0.711727339092	1.0	0.0	0.285714285714	0.25	0.125	0.25	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
565357	2.58003032838	0.630364708491	0.713098087697	1.0	0.0	0.285714285714	0.375	0.5	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
184753	2.56806011401	0.632491431512	0.715142935429	1.0	0.285714285714	0.0	0.125	0.625	1.5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
345637	2.56327404954	0.63334255244	0.71574415533	1.0	0.428571428571	0.0	0.125	0.25	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
204093	2.53899274554	0.637667412803	0.720268483917	1.0	0.0	0.285714285714	0.25	0.25	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
804526	2.53621944265	0.638162096204	0.720464109619	1.0	0.285714285714	0.285714285714	0.625	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
370183	2.50505832373	0.64373025134	0.72638443769	1.0	0.285714285714	0.0	0.125	0.375	0.75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
505587	2.48122421076	0.648001015494	0.73083556906	1.0	0.571428571429	3.14285714286	4.125	13.25	5.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia; s__
4297838	2.47005865756	0.650005159583	0.732727144178	1.0	0.0	0.428571428571	0.5	0.25	0.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__aeria
3225199	2.46447446166	0.651008287953	0.733264601578	1.0	0.0	1.57142857143	0.375	0.5	0.25	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria
543942	2.46376178833	0.651136348567	0.733264601578	1.0	0.571428571429	0.428571428571	0.25	23.5	1.25	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
851668	2.44984979973	0.653637908428	0.735711980305	1.0	1.14285714286	0.0	0.625	0.5	0.75	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
831401	2.42602349283	0.657929578167	0.737279561174	1.0	0.0	0.142857142857	0.625	0.125	0.25	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
4411138	2.42345238095	0.658393239222	0.737279561174	1.0	0.142857142857	0.142857142857	0.375	0.0	0.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
808372	2.4167761861	0.659597674912	0.737279561174	1.0	0.0	0.857142857143	0.25	0.375	0.5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
828667	2.4095715029	0.660898231671	0.737279561174	1.0	0.0	0.285714285714	0.25	0.5	0.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__
189920	2.40621039747	0.661505236364	0.737279561174	1.0	0.142857142857	0.0	0.125	0.375	0.5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
308072	2.38774585921	0.664842913417	0.737279561174	1.0	0.428571428571	0.428571428571	0.5	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
903426	2.3624354256	0.669426162075	0.737279561174	1.0	1.85714285714	0.142857142857	0.75	0.5	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
300586	2.34526257343	0.672540948622	0.737279561174	1.0	0.285714285714	1.57142857143	1.375	5.0	1.75	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae
495451	2.32463054187	0.676288351371	0.737279561174	1.0	0.142857142857	0.142857142857	0.25	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
1053898	2.32400970619	0.676401199124	0.737279561174	1.0	0.428571428571	1.85714285714	4.75	12.5	5.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__
4400735	2.32196969697	0.67677204086	0.737279561174	1.0	0.0	0.0	0.125	0.25	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__
366716	2.32196969697	0.67677204086	0.737279561174	1.0	0.0	0.0	0.125	0.375	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
646129	2.32196969697	0.67677204086	0.737279561174	1.0	0.0	0.0	0.125	0.25	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Mycetocola; s__
536910	2.32196969697	0.67677204086	0.737279561174	1.0	0.0	0.0	0.125	0.25	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
282561	2.32196969697	0.67677204086	0.737279561174	1.0	0.0	0.0	0.375	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__yabuuchiae
1028953	2.32196969697	0.67677204086	0.737279561174	1.0	0.0	0.0	0.125	0.25	0.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Luteolibacter; s__
699027	2.32196969697	0.67677204086	0.737279561174	1.0	0.0	0.0	0.25	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
1027587	2.32196969697	0.67677204086	0.737279561174	1.0	0.0	0.0	0.125	0.5	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
191698	2.32196969697	0.67677204086	0.737279561174	1.0	0.0	0.0	0.125	0.25	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__
967427	2.32196969697	0.67677204086	0.737279561174	1.0	0.0	0.0	0.25	0.125	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
New.CleanUp.ReferenceOTU982	2.32196969697	0.67677204086	0.737279561174	1.0	0.0	0.0	0.25	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia
New.CleanUp.ReferenceOTU2057	2.32196969697	0.67677204086	0.737279561174	1.0	0.0	0.0	0.125	0.25	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
1050608	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
829373	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
693348	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
352933	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1007750	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__
271159	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__
635391	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
1064036	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__
516576	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
519673	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
326434	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__
1077373	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
3889756	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula
366752	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4433676	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__
514773	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__biforme
544883	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter
186478	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
808486	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
813418	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales
546371	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
1565317	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus; s__
238220	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__; g__; s__
594040	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
427183	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__
1121491	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__
307611	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
4295743	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
996434	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
944202	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
4394001	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
503197	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
495086	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
831289	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae
2224378	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__
388019	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
New.CleanUp.ReferenceOTU136	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	Unassigned
New.CleanUp.ReferenceOTU268	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU920	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU1692	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__
New.CleanUp.ReferenceOTU1970	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU2078	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU2145	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
New.CleanUp.ReferenceOTU2484	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
New.CleanUp.ReferenceOTU2820	2.3203125	0.677073331949	0.737279561174	1.0	0.0	0.0	0.125	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
548032	2.30445601519	0.679957883049	0.739876913244	1.0	0.142857142857	0.0	0.25	0.625	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
573035	2.30357142857	0.680118893924	0.739876913244	1.0	0.142857142857	0.0	0.25	0.25	0.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus; s__
463861	2.29380952381	0.681896356467	0.74001439944	1.0	0.0	0.142857142857	0.125	0.375	0.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__
949062	2.29380952381	0.681896356467	0.74001439944	1.0	0.0	0.142857142857	0.125	0.375	0.25	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
1084045	2.29380952381	0.681896356467	0.74001439944	1.0	0.0	0.142857142857	0.5	0.125	0.25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
545862	2.29380952381	0.681896356467	0.74001439944	1.0	0.0	0.142857142857	0.375	0.125	0.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
963779	2.29380952381	0.681896356467	0.74001439944	1.0	0.0	0.142857142857	0.375	0.125	0.25	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
361600	2.28402376576	0.683679277884	0.74159015573	1.0	0.0	0.571428571429	0.375	0.5	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
