OTU	Test-Statistic	P	FDR_P	Bonferroni_P	right palm_mean	left palm_mean	tongue_mean	gut_mean	taxonomy
520413	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
594001	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__
211907	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
810167	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
3203801	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
341953	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
2949144	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
365484	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
197517	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
563764	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__
268353	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__diminuta
220524	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae; g__; s__
4437422	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__
343089	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__johnsonii
331571	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
420168	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
239761	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Helcococcus; s__
1906483	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
293191	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Peptococcus; s__
790466	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
996434	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
233052	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
193769	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
1069076	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__
781371	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae
337010	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
240049	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
228601	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
130663	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
532743	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
3410999	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4451906	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
831289	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae
1009973	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
336830	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
520775	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU81	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__SR1; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU136	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	Unassigned
New.CleanUp.ReferenceOTU268	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU288	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
New.CleanUp.ReferenceOTU530	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU695	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
New.CleanUp.ReferenceOTU920	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU967	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
New.CleanUp.ReferenceOTU1081	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU1206	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
New.CleanUp.ReferenceOTU1511	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU1753	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU1867	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
New.CleanUp.ReferenceOTU2043	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
New.CleanUp.ReferenceOTU2321	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU2353	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
New.CleanUp.ReferenceOTU2515	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
New.CleanUp.ReferenceOTU2671	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU2699	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
New.CleanUp.ReferenceOTU2820	6.703125	0.0819869180058	0.327815698721	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
1119668	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
241454	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.875	0.0	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
366716	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
191043	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
361702	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
352034	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
544177	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
1108343	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
571375	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Lampropedia; s__
304211	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.625	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
189384	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
536910	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
988375	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__
1029949	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	2.75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
282561	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__yabuuchiae
350121	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
555423	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Arcobacter; s__cryaerophilus
699027	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
3585003	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__
314095	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
187504	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4331006	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
922397	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
1003206	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
1092300	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.625	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
350865	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.875	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
280567	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
198866	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	3.75	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
4217963	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
366237	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.625	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
186968	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.875	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
63015	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__
363646	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
526833	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae
714461	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
193763	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
529789	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	1.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
New.CleanUp.ReferenceOTU389	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU982	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia
New.CleanUp.ReferenceOTU2057	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
New.CleanUp.ReferenceOTU2731	6.69696969697	0.0822099164128	0.327815698721	1.0	0.0	0.0	0.0	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU2424	6.62636708266	0.0848099245935	0.337582666099	1.0	0.333333333333	2.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
1033687	6.60416666667	0.085643719845	0.340297120874	1.0	0.111111111111	0.0	0.888888888889	0.125	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
949062	6.57333333333	0.0868148524466	0.341919304627	1.0	0.222222222222	0.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
4399781	6.57333333333	0.0868148524466	0.341919304627	1.0	0.222222222222	0.75	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
509416	6.57333333333	0.0868148524466	0.341919304627	1.0	0.222222222222	0.0	0.0	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
348304	6.57333333333	0.0868148524466	0.341919304627	1.0	0.222222222222	0.0	0.0	0.5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
1052930	6.57333333333	0.0868148524466	0.341919304627	1.0	0.222222222222	0.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
505549	6.54464376785	0.0879183940416	0.3456581071	1.0	2.22222222222	0.75	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__1-68; s__
862115	6.48624831989	0.090206416759	0.353413601323	1.0	0.333333333333	0.625	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter
764322	6.48624831989	0.090206416759	0.353413601323	1.0	0.333333333333	0.625	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__fascians
583398	6.47580347558	0.0906216550094	0.354420818283	1.0	0.444444444444	0.0	0.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]
572889	6.45459770115	0.0914703587015	0.356495780609	1.0	0.222222222222	0.375	0.0	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
562038	6.45459770115	0.0914703587015	0.356495780609	1.0	0.222222222222	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
566216	6.41297191992	0.0931585914508	0.361191009414	1.0	1.33333333333	2.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__
350563	6.41297191992	0.0931585914508	0.361191009414	1.0	0.333333333333	0.625	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax; s__paradoxus
818603	6.41297191992	0.0931585914508	0.361191009414	1.0	0.333333333333	0.625	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
591221	6.40780641697	0.0933701675652	0.36138608897	1.0	1.11111111111	1.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
1074016	6.34800907258	0.0958532818919	0.370357249517	1.0	0.333333333333	0.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__
2654263	6.33072916667	0.0965825695041	0.371758172078	1.0	0.0	0.125	0.555555555556	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
New.CleanUp.ReferenceOTU1242	6.33072916667	0.0965825695041	0.371758172078	1.0	0.0	0.125	0.555555555556	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
New.CleanUp.ReferenceOTU2525	6.32763949894	0.0967135271403	0.371758172078	1.0	0.0	0.125	0.777777777778	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
589792	6.27348362856	0.0990368223538	0.380036847423	1.0	0.555555555556	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__
