OTU	Test-Statistic	P	FDR_P	Bonferroni_P	LH + LB/30_mean	LH/30_mean	C/0_mean	LH + LB/112_mean	C/30_mean	LH/112_mean	LB/30_mean	LB/112_mean	C/112_mean	taxonomy
New.CleanUp.ReferenceOTU10510	22.9101449275	0.00348154569899	0.156413127911	1.0	4.0	7.0	0.0	0.333333333333	18.0	0.333333333333	6.66666666667	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU13184	22.8174204355	0.00360673880671	0.156413127911	1.0	2.66666666667	3.33333333333	0.0	0.0	0.333333333333	0.0	6.33333333333	0.333333333333	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
839282	22.8138422392	0.00361165624637	0.156413127911	1.0	462.333333333	387.666666667	2.33333333333	134.666666667	211.333333333	68.3333333333	514.666666667	67.0	95.6666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
New.ReferenceOTU8	22.7573153264	0.00369020624336	0.156413127911	1.0	57.0	46.0	0.0	17.6666666667	22.3333333333	5.66666666667	39.6666666667	5.0	3.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.ReferenceOTU110	22.7327198364	0.00372489803129	0.156413127911	1.0	47.0	35.6666666667	0.333333333333	6.0	25.0	3.33333333333	44.3333333333	4.33333333333	5.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
297314	22.7215352911	0.00374077793984	0.156413127911	1.0	3.0	4.33333333333	0.0	0.0	1.0	0.0	4.66666666667	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.CleanUp.ReferenceOTU11180	22.70706409	0.00376142148987	0.156413127911	1.0	27.6666666667	21.6666666667	0.333333333333	0.666666666667	14.0	0.0	39.0	1.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis
315506	22.7019388761	0.00376875913793	0.156413127911	1.0	14.0	8.33333333333	0.0	1.33333333333	8.0	0.333333333333	6.66666666667	0.333333333333	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
656774	22.6923547401	0.00378251769677	0.156413127911	1.0	8.33333333333	3.0	380.0	36.0	7.33333333333	49.3333333333	6.33333333333	40.6666666667	40.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
633100	22.6533290992	0.00383904459931	0.156413127911	1.0	38.0	32.0	0.0	0.333333333333	33.0	0.0	38.0	1.66666666667	1.66666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis
781576	22.6275707595	0.00387680113225	0.156413127911	1.0	255.0	296.666666667	2.0	57.3333333333	277.666666667	84.3333333333	264.333333333	61.6666666667	70.3333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__
1083508	22.6127226463	0.0038987283918	0.156413127911	1.0	23.3333333333	41.0	598.0	262.0	31.6666666667	169.333333333	49.0	274.333333333	117.333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
24271	22.6031746032	0.00391289197564	0.156413127911	1.0	1645.0	1321.33333333	1.0	963.333333333	921.0	721.0	1410.66666667	1122.66666667	781.666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
29013	22.5993079585	0.00391864190829	0.156413127911	1.0	8.0	7.33333333333	0.333333333333	0.333333333333	6.33333333333	0.0	7.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis
New.CleanUp.ReferenceOTU13450	22.5475589226	0.00399638670766	0.156413127911	1.0	7.33333333333	6.66666666667	0.0	0.333333333333	4.66666666667	0.666666666667	11.6666666667	1.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
688934	22.5439185751	0.0040019115525	0.156413127911	1.0	128.0	187.666666667	51.6666666667	502.333333333	192.333333333	680.666666667	162.333333333	805.666666667	512.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__marcescens
922761	22.5185185185	0.00404066649084	0.156413127911	1.0	181.0	239.0	80.3333333333	563.666666667	286.666666667	681.0	225.666666667	804.0	536.333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__marcescens
New.CleanUp.ReferenceOTU15071	22.4929038628	0.00408011621312	0.156413127911	1.0	2.33333333333	4.33333333333	0.0	0.333333333333	14.0	0.0	1.33333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
744387	22.4645967825	0.00412414569592	0.156413127911	1.0	43.6666666667	28.0	0.333333333333	2.66666666667	13.0	3.66666666667	38.3333333333	2.33333333333	3.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU6	22.4441689908	0.00415620449398	0.156413127911	1.0	69.3333333333	56.0	0.0	2.33333333333	28.0	1.0	60.6666666667	1.66666666667	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
613189	22.4401433692	0.0041625505398	0.156413127911	1.0	20.0	33.0	0.0	1.66666666667	40.0	5.66666666667	19.6666666667	4.66666666667	3.66666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__
New.CleanUp.ReferenceOTU17127	22.3854936199	0.00424963318004	0.157395216345	1.0	15.0	7.33333333333	0.0	0.333333333333	1.33333333333	0.666666666667	9.0	0.333333333333	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
815480	22.3760474147	0.0042648627936	0.157395216345	1.0	9.66666666667	8.0	386.0	62.0	5.0	21.6666666667	7.0	34.0	22.3333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__
949863	22.3443290572	0.00431638743366	0.157395216345	1.0	1539.0	1743.66666667	8.0	266.333333333	1526.0	303.0	1422.33333333	375.333333333	284.333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
New.CleanUp.ReferenceOTU18462	22.3110285006	0.00437112931314	0.157395216345	1.0	2.66666666667	3.66666666667	0.0	0.0	0.0	0.0	2.33333333333	1.33333333333	0.333333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
New.CleanUp.ReferenceOTU9643	22.3055062167	0.00438027184293	0.157395216345	1.0	18.3333333333	12.6666666667	0.0	1.0	1.0	0.0	24.3333333333	0.0	0.666666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
New.CleanUp.ReferenceOTU3194	22.2444444444	0.00448260326947	0.157395216345	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	1.66666666667	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU0	22.1985244802	0.00456107628142	0.157395216345	1.0	8.0	6.33333333333	0.0	0.0	3.66666666667	0.0	6.66666666667	1.33333333333	0.333333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
794205	22.1608070926	0.00462652262706	0.157395216345	1.0	228.0	201.666666667	1.0	8.66666666667	300.666666667	5.0	227.333333333	9.66666666667	9.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU9	22.109984639	0.00471614409598	0.157395216345	1.0	41.3333333333	39.0	0.666666666667	12.6666666667	18.3333333333	3.33333333333	57.0	10.0	11.6666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
1106324	22.1017620686	0.00473080059178	0.157395216345	1.0	0.333333333333	0.333333333333	16.6666666667	6.66666666667	1.66666666667	5.66666666667	1.33333333333	5.33333333333	1.66666666667	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
64384	22.0924071756	0.00474752889023	0.157395216345	1.0	1.33333333333	0.0	0.333333333333	7.33333333333	1.0	8.66666666667	8.33333333333	2.0	6.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
New.ReferenceOTU46	22.0671374475	0.00479300181937	0.157395216345	1.0	36.0	30.6666666667	1.0	4.33333333333	17.3333333333	4.66666666667	46.3333333333	7.0	2.33333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
241449	22.0352564103	0.00485097184115	0.157395216345	1.0	0.0	0.0	24.3333333333	1.66666666667	0.333333333333	3.66666666667	0.0	1.33333333333	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
566203	21.9903964266	0.0049336889554	0.157395216345	1.0	23.3333333333	16.0	0.0	0.333333333333	21.0	0.333333333333	27.3333333333	0.0	0.333333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
731707	21.9598195982	0.00499084765155	0.157395216345	1.0	2.0	2.0	42.3333333333	14.0	1.0	34.0	2.66666666667	9.66666666667	9.33333333333	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hylemonella; s__
New.ReferenceOTU55	21.9520163349	0.00500553667614	0.157395216345	1.0	87.6666666667	70.0	0.0	36.3333333333	42.3333333333	6.33333333333	68.6666666667	12.6666666667	13.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
407459	21.9472422062	0.00501454415118	0.157395216345	1.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
New.CleanUp.ReferenceOTU4816	21.9472422062	0.00501454415118	0.157395216345	1.0	0.0	0.0	3.33333333333	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
562084	21.9425117197	0.00502348470851	0.157395216345	1.0	0.0	0.0	0.333333333333	10.6666666667	0.0	4.66666666667	0.0	5.33333333333	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
760913	21.9362318841	0.00503537727654	0.157395216345	1.0	0.0	0.0	1.33333333333	0.0	0.0	0.666666666667	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
3330580	21.9297124601	0.00504775230367	0.157395216345	1.0	0.0	0.333333333333	4.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
New.CleanUp.ReferenceOTU3392	21.9297124601	0.00504775230367	0.157395216345	1.0	0.0	0.666666666667	10.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
New.CleanUp.ReferenceOTU6349	21.9297124601	0.00504775230367	0.157395216345	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus
383023	21.9225043336	0.00506146876261	0.157395216345	1.0	3.33333333333	2.0	816.666666667	62.3333333333	3.33333333333	125.0	4.0	65.3333333333	50.6666666667	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Ochrobactrum
New.CleanUp.ReferenceOTU604	21.9033490672	0.00509809458472	0.157395216345	1.0	5.33333333333	3.0	0.0	1.0	4.66666666667	0.0	6.33333333333	0.333333333333	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU10783	21.8963102331	0.00511161731026	0.157395216345	1.0	45.6666666667	37.0	0.0	1.66666666667	17.6666666667	1.33333333333	50.0	2.66666666667	1.66666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
New.CleanUp.ReferenceOTU964	21.8194721668	0.00526150383634	0.160893158692	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__yabuuchiae
New.ReferenceOTU39	21.7733990148	0.00535340099359	0.161547462114	1.0	35.3333333333	25.6666666667	0.0	7.33333333333	13.6666666667	3.33333333333	28.6666666667	4.66666666667	4.33333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU21	21.7722222222	0.00535576836509	0.161547462114	1.0	40.6666666667	30.3333333333	0.333333333333	0.333333333333	15.6666666667	0.666666666667	26.3333333333	0.333333333333	0.333333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU3536	21.731715107	0.00543787523813	0.16198572752	1.0	10.6666666667	7.66666666667	0.0	0.666666666667	4.0	1.0	12.6666666667	1.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus
New.CleanUp.ReferenceOTU16254	21.7177102707	0.00546654393478	0.16198572752	1.0	14.3333333333	15.0	0.333333333333	3.0	5.66666666667	2.33333333333	18.6666666667	1.0	2.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
New.ReferenceOTU18	21.5841669356	0.00574733267024	0.16198572752	1.0	15.3333333333	18.3333333333	0.0	1.66666666667	6.0	1.33333333333	18.3333333333	0.333333333333	0.333333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
New.CleanUp.ReferenceOTU12302	21.5784028451	0.00575975992069	0.16198572752	1.0	5.66666666667	8.66666666667	0.333333333333	2.66666666667	10.0	0.0	7.33333333333	0.333333333333	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
New.CleanUp.ReferenceOTU9397	21.5557333333	0.00580888644998	0.16198572752	1.0	0.0	0.0	0.0	1.66666666667	0.333333333333	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.CleanUp.ReferenceOTU10573	21.5557333333	0.00580888644998	0.16198572752	1.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	1.66666666667	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU13388	21.5432909914	0.00583602124002	0.16198572752	1.0	2.0	0.333333333333	0.0	0.0	0.666666666667	0.0	3.33333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
4318989	21.5385025313	0.00584649661861	0.16198572752	1.0	0.0	0.0	2.33333333333	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
576759	21.5385025313	0.00584649661861	0.16198572752	1.0	0.0	0.0	6.66666666667	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
New.CleanUp.ReferenceOTU842	21.5385025313	0.00584649661861	0.16198572752	1.0	0.333333333333	0.0	0.0	2.66666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU6445	21.5385025313	0.00584649661861	0.16198572752	1.0	0.0	0.333333333333	3.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
New.CleanUp.ReferenceOTU15043	21.5385025313	0.00584649661861	0.16198572752	1.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
155854	21.5322332233	0.00586023892503	0.16198572752	1.0	0.0	0.0	95.3333333333	4.33333333333	0.333333333333	4.66666666667	0.0	7.33333333333	4.66666666667	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
New.CleanUp.ReferenceOTU6411	21.5224458204	0.00588175510391	0.16198572752	1.0	2.0	3.66666666667	0.0	0.0	4.66666666667	0.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU15643	21.4605774278	0.00601953459716	0.163777455727	1.0	11.0	10.0	0.0	1.33333333333	7.66666666667	1.0	8.66666666667	1.0	2.66666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.CleanUp.ReferenceOTU9568	21.4560185185	0.00602980920797	0.163777455727	1.0	3.0	0.666666666667	0.0	0.0	1.0	0.0	5.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
New.ReferenceOTU81	21.4166666667	0.00611920288655	0.163777455727	1.0	7.0	4.66666666667	0.0	0.0	1.0	0.0	8.33333333333	0.333333333333	0.333333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
17309	21.4022309711	0.00615231452437	0.163777455727	1.0	4.33333333333	6.33333333333	0.0	0.666666666667	3.66666666667	0.0	9.33333333333	0.666666666667	0.666666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus
New.CleanUp.ReferenceOTU9689	21.3958333333	0.00616704409575	0.163777455727	1.0	6.33333333333	3.66666666667	0.0	0.333333333333	6.66666666667	0.333333333333	4.66666666667	0.0	0.333333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
1106617	21.3952305246	0.00616843371817	0.163777455727	1.0	0.333333333333	0.333333333333	46.0	2.66666666667	0.0	14.0	1.0	9.66666666667	5.66666666667	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.ReferenceOTU53	21.3737126542	0.00621823558802	0.164117003555	1.0	7.33333333333	10.6666666667	5.0	38.3333333333	10.6666666667	44.0	9.66666666667	47.6666666667	30.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__marcescens
New.CleanUp.ReferenceOTU318	21.3351075627	0.0063085564684	0.165515617638	1.0	0.0	0.0	2.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU9024	21.3155205139	0.00635486402018	0.165749806267	1.0	0.666666666667	2.0	0.0	0.0	0.333333333333	0.0	1.66666666667	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
537062	21.2428687857	0.00652949992917	0.168452823687	1.0	17.3333333333	13.3333333333	548.666666667	63.3333333333	46.3333333333	113.333333333	11.0	93.0	67.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__
New.CleanUp.ReferenceOTU3848	21.1944444444	0.00664845379909	0.168452823687	1.0	0.333333333333	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU7140	21.1944444444	0.00664845379909	0.168452823687	1.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
New.CleanUp.ReferenceOTU7142	21.1944444444	0.00664845379909	0.168452823687	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__
New.CleanUp.ReferenceOTU13891	21.1944444444	0.00664845379909	0.168452823687	1.0	1.33333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
581189	21.1342205715	0.00679930290796	0.171296074397	1.0	206.0	187.333333333	0.666666666667	1.0	176.666666667	0.666666666667	210.333333333	2.66666666667	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis
New.ReferenceOTU104	21.0556760665	0.00700099259112	0.172999218879	1.0	8.66666666667	12.6666666667	0.0	2.33333333333	9.33333333333	1.33333333333	18.0	0.666666666667	5.66666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae
New.CleanUp.ReferenceOTU2866	21.0392505633	0.00704389174617	0.172999218879	1.0	4.0	5.0	0.0	0.0	0.666666666667	0.0	12.6666666667	0.666666666667	0.666666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
New.CleanUp.ReferenceOTU11430	21.0219767576	0.00708927896318	0.172999218879	1.0	4.66666666667	4.0	0.0	0.0	2.0	0.333333333333	4.0	0.0	0.666666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis
New.ReferenceOTU70	20.9542230819	0.00727003093004	0.172999218879	1.0	2.0	4.33333333333	0.0	0.0	6.66666666667	0.0	2.66666666667	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
849156	20.9515131061	0.00727735187489	0.172999218879	1.0	0.666666666667	0.0	1.0	5.0	0.333333333333	4.66666666667	0.333333333333	3.66666666667	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
913849	20.9421574836	0.0073026803712	0.172999218879	1.0	1.0	0.0	27.6666666667	2.33333333333	0.0	4.0	0.666666666667	10.0	4.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
New.CleanUp.ReferenceOTU1014	20.9352791878	0.0073213559938	0.172999218879	1.0	4.66666666667	0.333333333333	0.0	21.3333333333	0.0	7.0	2.66666666667	8.66666666667	14.6666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
696234	20.9220206988	0.00735748435244	0.172999218879	1.0	2.33333333333	2.33333333333	104.666666667	17.0	3.33333333333	100.0	3.0	23.3333333333	14.3333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
New.CleanUp.ReferenceOTU14487	20.9130434783	0.00738204375456	0.172999218879	1.0	0.0	0.0	0.0	0.0	1.0	0.333333333333	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
