	sequences per sample	iteration	663	680	672	693	669	670	667	665	698	695	659	679	694	697	662	677	660	657	692	700	699
alpha_rarefaction_16002_8.txt	16002	8	111.5	77.625	81.75	50.5	107.5	101.545454545	145.666666667	127.666666667	50.0	61.2	175.37037037	41.1428571429	49.5	33.0	93.4285714286	106.125	110.5	173.25	39.1111111111	47.5	64.2
alpha_rarefaction_16002_9.txt	16002	9	114.909090909	92.1666666667	81.6666666667	43.2	112.6	103.25	109.0	105.928571429	48.6666666667	61.0	194.066666667	47.625	60.25	63.0	95.1111111111	109.5	117.666666667	160.714285714	47.0	48.0	58.625
alpha_rarefaction_18001_0.txt	18001	0	109.909090909	93.125	82.6666666667	34.5	110.5	114.083333333	117.111111111	116.5	56.1666666667	65.0	191.9	48.0	53.6666666667	46.5	107.0	117.666666667	119.615384615	156.769230769	54.3636363636	49.3333333333	74.2
alpha_rarefaction_18001_1.txt	18001	1	113.363636364	100.0	81.5	44.1428571429	112.666666667	105.571428571	120.083333333	105.545454545	58.4285714286	53.1	180.307692308	45.6666666667	54.6666666667	31.2	92.4285714286	116.125	122.125	154.4375	44.6	50.625	76.0
alpha_rarefaction_18001_2.txt	18001	2	115.0	99.0	81.5	54.1428571429	105.5	108.153846154	109.75	117.5	54.5	81.0	177.541666667	47.0	51.625	36.25	104.0	112.5	126.866666667	152.615384615	48.375	48.25	67.1428571429
alpha_rarefaction_18001_3.txt	18001	3	126.75	88.1428571429	80.5	45.1	112.0	108.5	109.25	120.0	61.75	55.6666666667	182.344827586	45.0	50.5	39.75	93.6666666667	121.333333333	130.0	146.5625	70.6666666667	49.3636363636	64.1666666667
alpha_rarefaction_18001_4.txt	18001	4	137.0	103.857142857	82.0909090909	36.0	104.111111111	109.25	115.0	123.25	87.0	78.0	182.517241379	44.1111111111	50.0	41.3333333333	88.0	126.6	126.4	154.545454545	56.1428571429	46.5454545455	58.5
alpha_rarefaction_18001_5.txt	18001	5	124.111111111	102.666666667	83.5	39.4285714286	106.6	114.0	111.461538462	106.545454545	52.0	64.4285714286	174.076923077	48.2	49.1428571429	29.0	97.5	120.0	122.4	152.214285714	37.0	50.1	70.6
alpha_rarefaction_18001_6.txt	18001	6	117.0	86.0	85.2727272727	50.5	107.571428571	112.461538462	152.0	117.375	54.0	85.0	182.5	43.625	52.0	33.0	91.3333333333	106.0	125.25	162.75	47.1111111111	54.0	64.1666666667
alpha_rarefaction_18001_7.txt	18001	7	110.545454545	118.0	82.8	44.0	104.0	112.461538462	112.666666667	103.75	52.5	46.875	195.217391304	46.0	51.5	25.5	91.5833333333	112.2	127.714285714	155.615384615	44.6666666667	48.7692307692	63.4285714286
alpha_rarefaction_18001_8.txt	18001	8	121.857142857	101.0	88.0	44.0	105.5	115.0	132.857142857	119.090909091	58.4285714286	50.3333333333	204.333333333	43.0	56.0	24.75	101.0	115.0	135.071428571	156.153846154	40.1666666667	49.1428571429	64.1666666667
alpha_rarefaction_18001_9.txt	18001	9	111.333333333	96.1111111111	81.0769230769	30.625	107.5	113.083333333	117.666666667	116.5	53.625	74.6666666667	185.0	43.3333333333	53.0	48.0	94.6666666667	119.0	125.071428571	155.272727273	53.0	48.0	73.5
alpha_rarefaction_20000_0.txt	20000	0	120.0	105.0	82.0769230769	44.2	105.5	108.0	113.0	119.0	58.1666666667	89.75	188.8	44.0	54.6666666667	36.0	94.25	113.5	129.714285714	153.4	40.75	48.6	62.875
alpha_rarefaction_20000_1.txt	20000	1	113.0	97.3333333333	82.0769230769	42.4285714286	113.666666667	108.0	139.25	123.333333333	54.4285714286	51.6666666667	186.0	46.5	54.6666666667	39.75	103.0	119.666666667	118.5	144.5	41.4285714286	47.6	69.2
alpha_rarefaction_20000_2.txt	20000	2	113.0	139.0	82.0769230769	48.6	112.230769231	105.666666667	129.111111111	113.3	58.1666666667	61.125	175.125	45.1	53.5	50.0	93.8571428571	119.666666667	131.75	170.111111111	58.0	49.1111111111	66.0
alpha_rarefaction_20000_3.txt	20000	3	115.363636364	102.857142857	82.0769230769	42.8571428571	112.545454545	110.5	151.5	121.375	68.5	58.0	190.541666667	43.625	54.6666666667	29.6666666667	91.5833333333	127.6	120.047619048	155.545454545	63.375	48.6	64.0
alpha_rarefaction_20000_4.txt	20000	4	117.6	98.5	82.0769230769	41.3333333333	120.0	110.5	121.666666667	116.0	51.6666666667	58.6666666667	179.625	42.875	52.5	51.5	90.5833333333	112.2	132.0	152.058823529	62.8571428571	48.6	82.0
alpha_rarefaction_20000_5.txt	20000	5	112.0	108.428571429	82.0769230769	53.1428571429	112.1	108.0	125.333333333	107.0	54.0	55.2	185.0	45.0	54.6666666667	35.25	104.5	116.0	142.5	156.153846154	71.875	47.3	66.0
alpha_rarefaction_20000_6.txt	20000	6	114.333333333	111.0	82.0769230769	50.5	107.076923077	108.0	125.5	121.111111111	60.75	51.5	185.0	49.5	54.6666666667	27.2	89.6	147.0	116.6875	164.461538462	63.6666666667	49.1111111111	72.5
alpha_rarefaction_20000_7.txt	20000	7	119.0	94.1666666667	82.0769230769	46.2	116.0	105.666666667	121.272727273	107.909090909	53.625	48.5	185.0	48.1428571429	57.2	29.6	89.5	128.6	121.176470588	155.666666667	52.0	48.6	63.8571428571
alpha_rarefaction_20000_8.txt	20000	8	117.909090909	92.0	82.0769230769	50.125	107.5	108.0	120.6	126.3	48.5	54.0	189.04	49.0	54.6666666667	28.5	94.3333333333	113.142857143	118.55	165.0	93.6	48.5454545455	67.0
alpha_rarefaction_20000_9.txt	20000	9	112.909090909	120.25	80.2307692308	53.0	110.0	108.0	125.333333333	112.111111111	58.1666666667	58.6	184.142857143	41.6666666667	54.6666666667	52.0	93.0	110.0	123.4375	158.153846154	52.0	48.5454545455	57.6666666667
